Warehouse,Location,Loc_Type,Item,Replen Level,Replen Qty,Uom,Capacity Qty,Pick Put Id,Class Id,Fwd Qty,Current Utilized,Notfwd Qty,Potential Utilized,Pallet Type,Pick Trans Qty,TripQty,CO_Qty,Disabled,STO
335,A3012MC1,P,D615-05,48,48,CN,96,PALLT,PAL5H,52,0.5417,192,2.5417,5 x 7 ORANGE,878,306,2124,Active,52
335,A3011GJ1,P,D615-124,126,42,CN,168,PALLT,PAL5H,64,0.381,0,0.381,5 x 5 wood pallet,118,36,116,Active,64
335,A3012KJ1,P,D615-15,18,9,EA,27,PALLT,PAL5H,32,1.1852,126,5.8519,5 x 5 wood pallet,167,99,284,Active,32
335,A3011GY1,P,D615-224,126,42,CN,168,PALLT,PAL5H,48,0.2857,0,0.2857,5 x 5 wood pallet,76,44,88,Active,48
335,A3011KC1,P,D615-324,84,42,CN,126,PALLT,PAL5H,42,0.3333,0,0.3333,5 x 5 wood pallet,48,32,26,Active,42
335,A3011LA1,P,D615-35,24,8,EA,32,PALLT,PAL3H,30,0.9375,80,3.4375,3.5 X 5  PAL3H,190,96,598,Active,30
335,A3012KC1,P,D615-424,80,40,CN,120,PALLT,PAL5H,30,0.25,0,0.25,5 x 5 wood pallet,74,20,30,Active,30
335,A3013KR1,P,D615-45,7,7,EA,14,PALLT,PAL5H,11,0.7857,28,2.7857,5 x 7 ORANGE,118,53,317,Active,11
335,A3014DP1,P,D616-01,0,32,CN,32,PALLT,PAL5H,20,0.625,0,0.625,5 x 5 wood pallet,62,18,48,Active,20
335,A3011EY1,P,D618-01,72,24,CN,96,PALLT,PAL5H,54,0.5625,0,0.5625,5 x 5 wood pallet,192,740,1000,Active,54
