WARE HOUSE,ITEM,KIT/BOX,Weight of full box (Kg),Weight of each kit (Kg),Dimension box,L_INCH,W_INCH,H_INCH,STYLE
MILLENNIUM,324X217UN,4.0,22.42,4.68,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,324X234UN,6.0,31.548,4.6,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,324X266UN,4.0,34.84,7.42,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,324X267UN,4.0,34.84,7.42,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,170X316UN,4.0,33.06,6.745,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,170X317UN,4.0,33.06,6.745,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,170X335UN,4.0,26.0,5.325,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,170X338UN,3.0,20.76,5.2,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,170X339UN,3.0,20.76,5.2,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,170X366UN,4.0,28.0,5.475,RSC-UN-40X30X24INCH#8,40.0,30.0,24.0,FABRIC
MILLENNIUM,170X367UN,4.0,28.0,5.475,RSC-UN-40X30X24INCH#8,40.0,30.0,24.0,FABRIC
MILLENNIUM,170X416UN,4.0,33.06,6.745,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,170X417UN,4.0,33.06,6.745,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,170X435UN,4.0,26.0,5.325,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,170X438UN,3.0,20.76,5.2,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,170X439UN,3.0,20.76,5.2,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,170X466UN,4.0,28.0,5.475,RSC-UN-40X30X24INCH#8,40.0,30.0,24.0,FABRIC
MILLENNIUM,170X467UN,4.0,28.0,5.475,RSC-UN-40X30X24INCH#8,40.0,30.0,24.0,FABRIC
MILLENNIUM,259X346UN,4.0,44.18,9.2,RSC-UN-43X37X20INCH-51ECT,43.0,37.0,20.0,FABRIC
MILLENNIUM,259X366UN,2.0,61.0,26.45,RSC-UN-60X49X13INCH-51ECT,60.0,49.0,13.0,FABRIC
MILLENNIUM,259X367UN,2.0,61.0,26.45,RSC-UN-60X49X13INCH-51ECT,60.0,49.0,13.0,FABRIC
MILLENNIUM,259X377UN,3.0,60.48,17.7,RSC-UN-43X37X20INCH-51ECT,43.0,37.0,20.0,FABRIC
MILLENNIUM,997X435UN,4.0,27.712,5.94,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,997X438UN,3.0,27.351,7.8,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,997X535UN,4.0,27.712,5.94,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,997X538UN,3.0,27.351,7.8,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,2590316UN,2.0,65.34,28.62,RSC-UN-60X49X13INCH-51ECT,60.0,49.0,13.0,FABRIC
MILLENNIUM,2590317UN,2.0,65.34,28.62,RSC-UN-60X49X13INCH-51ECT,60.0,49.0,13.0,FABRIC
MILLENNIUM,102M146UN,4.0,0.0,0.0,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,102M164UN,4.0,0.0,0.0,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,102M165UN,4.0,0.0,0.0,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,102M177UN,4.0,0.0,0.0,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,102M246UN,4.0,0.0,0.0,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,102M264UN,4.0,0.0,0.0,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,102M265UN,4.0,0.0,0.0,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,102M277UN,4.0,0.0,0.0,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,553X310UN,4.0,23.0,4.825,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,553X316UN,4.0,32.752,7.2,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,553X317UN,4.0,32.752,7.2,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,553X366UN,4.0,28.5,6.2,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,553X367UN,4.0,28.5,6.2,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,553X383UN,4.0,23.0,4.825,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,553X510UN,4.0,23.0,4.825,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,553X516UN,4.0,32.752,7.2,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,553X517UN,4.0,32.752,7.2,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,553X566UN,4.0,28.5,6.2,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,553X567UN,4.0,28.5,6.2,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,553X583UN,4.0,23.0,4.825,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,807M234UN,6.0,0.0,0.0,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,807M334UN,6.0,0.0,0.0,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,807S216UN,6.0,0.0,0.0,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,807S217UN,6.0,0.0,0.0,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,807S266UN,4.0,0.0,0.0,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,807S267UN,4.0,0.0,0.0,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,807S316UN,6.0,0.0,0.0,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,807S317UN,6.0,0.0,0.0,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,807S366UN,4.0,0.0,0.0,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,807S367UN,4.0,0.0,0.0,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,951S423UN,6.0,26.928,3.7,RSC-UN-42X28.5X16INCH#8,42.0,28.5,16.0,FABRIC
MILLENNIUM,951S435UN,4.0,27.9,6.05,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,951S438UN,4.0,37.452,8.13,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,951X439UN,3.0,22.989,6.43,TELE-UN-42X28.5X12INCH#3,42.0,28.5,12.0,FABRIC
MILLENNIUM,544X531UN,6.0,26.58,3.74,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,544X558UN,4.0,22.572,4.655,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,544X562UN,4.0,22.572,4.655,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,544X577UN,6.0,21.84,2.78,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,544X579UN,4.0,0.0,0.0,RSC-UN-73X33X14INCH-51ECT,73.0,33.0,14.0,FABRIC
MILLENNIUM,544X597UN,4.0,0.0,0.0,RSC-UN-73X33X14INCH-51ECT,73.0,33.0,14.0,FABRIC
MILLENNIUM,152X517UN,4.0,0.0,0.0,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,152X534UN,6.0,0.0,0.0,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,152X566UN,4.0,0.0,0.0,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,211M446UN,4.0,28.952,6.25,RSC-UN-37X28.5X15INCH#8  ,37.0,28.5,15.0,FABRIC
MILLENNIUM,211M464UN,4.0,43.56,9.37,RSC-UN-37X28.5X21INCH#8,37.0,28.5,21.0,FABRIC
MILLENNIUM,211M465UN,4.0,43.56,9.37,RSC-UN-37X28.5X21INCH#8,37.0,28.5,21.0,FABRIC
MILLENNIUM,211M477UN,4.0,43.56,9.37,RSC-UN-37X28.5X21INCH#8,37.0,28.5,21.0,FABRIC
MILLENNIUM,211M546UN,4.0,28.952,6.25,RSC-UN-37X28.5X15INCH#8  ,37.0,28.5,15.0,FABRIC
MILLENNIUM,211M564UN,4.0,43.56,9.37,RSC-UN-37X28.5X21INCH#8,37.0,28.5,21.0,FABRIC
MILLENNIUM,211M565UN,4.0,43.56,9.37,RSC-UN-37X28.5X21INCH#8,37.0,28.5,21.0,FABRIC
MILLENNIUM,211M577UN,4.0,43.56,9.37,RSC-UN-37X28.5X21INCH#8,37.0,28.5,21.0,FABRIC
MILLENNIUM,211S416UN,4.0,52.0,11.4,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,211S417UN,4.0,52.0,11.4,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,211S516UN,4.0,52.0,11.4,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,211S517UN,4.0,52.0,11.4,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,243X316UN,4.0,29.74,6.4,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,243X317UN,4.0,29.74,6.4,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,243X335UN,4.0,24.9,5.3,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,243X338UN,4.0,30.752,6.7,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,243X339UN,4.0,26.592,5.66,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,243X366UN,4.0,28.752,6.2,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,243X367UN,4.0,28.752,6.2,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,243X416UN,4.0,29.74,6.4,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,243X417UN,4.0,29.74,6.4,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,243X435UN,4.0,24.9,5.3,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,243X438UN,4.0,30.752,6.7,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,243X439UN,4.0,26.592,5.66,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,243X466UN,4.0,28.752,6.2,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,243X467UN,4.0,28.752,6.2,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,243X516UN,4.0,29.74,6.4,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,243X517UN,4.0,29.74,6.4,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,243X535UN,4.0,24.9,5.3,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,243X538UN,4.0,30.752,6.7,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,243X539UN,4.0,26.592,5.66,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,243X566UN,4.0,28.752,6.2,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,243X567UN,4.0,28.752,6.2,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,315X316UN,4.0,35.32,7.54,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,315X317UN,4.0,35.32,7.54,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,315X366UN,4.0,32.92,6.94,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,315X367UN,4.0,32.92,6.94,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,9810323UN,4.0,29.56,6.325,RSC-UN-40X30X13INCH#8   ,40.0,30.0,13.0,FABRIC
MILLENNIUM,9810335UN,4.0,42.16,9.365,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,9810338UN,3.0,45.411,13.57,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,544S579UN,4.0,25.44,4.41,RSC-UN-71X33X14INCH-51ECT,71.0,33.0,14.0,FABRIC
MILLENNIUM,544S597UN,4.0,25.44,4.41,RSC-UN-71X33X14INCH-51ECT,71.0,33.0,14.0,FABRIC
MILLENNIUM,986S588UN,4.0,22.564,4.716,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,986S688UN,4.0,22.564,4.716,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,9810423UN,4.0,29.56,6.325,RSC-UN-40X30X13INCH#8   ,40.0,30.0,13.0,FABRIC
MILLENNIUM,9810435UN,4.0,42.16,9.365,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,9810438UN,3.0,45.411,13.57,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,9810446UN,4.0,21.14,4.36,RSC-UN-37X28.5X13INCH#8,37.0,28.5,13.0,FABRIC
MILLENNIUM,9810464UN,4.0,30.76,6.625,RSC-UN-40X30X13INCH#8   ,40.0,30.0,13.0,FABRIC
MILLENNIUM,9810465UN,4.0,30.76,6.625,RSC-UN-40X30X13INCH#8   ,40.0,30.0,13.0,FABRIC
MILLENNIUM,9810346UN,4.0,21.14,4.36,RSC-UN-37X28.5X13INCH#8,37.0,28.5,13.0,FABRIC
MILLENNIUM,9810364UN,4.0,30.76,6.625,RSC-UN-40X30X13INCH#8   ,40.0,30.0,13.0,FABRIC
MILLENNIUM,9810365UN,4.0,30.76,6.625,RSC-UN-40X30X13INCH#8   ,40.0,30.0,13.0,FABRIC
MILLENNIUM,1300148UN,4.0,36.812,7.35,RSC-UN-45X28.5X28INCH#8,45.0,28.5,28.0,FABRIC
MILLENNIUM,1300149UN,4.0,40.932,8.38,RSC-UN-45X28.5X28INCH#8,45.0,28.5,28.0,FABRIC
MILLENNIUM,2770408UN,12.0,24.54,1.7,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,2770435UN,4.0,24.5,5.2,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,2770438UN,3.0,25.14,7.0,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,2770446UN,12.0,26.94,1.9,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,2770455UN,4.0,21.98,4.57,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,2770456UN,4.0,21.98,4.57,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,2770466UN,4.0,34.5,7.45,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,2770467UN,4.0,34.5,7.45,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,2770508UN,12.0,24.54,1.7,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,2770535UN,4.0,24.5,5.2,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,2770538UN,3.0,25.14,7.0,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,2770546UN,12.0,26.94,1.9,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,2770555UN,4.0,21.98,4.57,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,2770556UN,4.0,21.98,4.57,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,2770566UN,4.0,34.5,7.45,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,2770567UN,4.0,34.5,7.45,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,2890414UN,12.0,18.06,1.16,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,2890420UN,4.0,22.572,4.575,RSC-UN-42X28.5X16INCH#8,42.0,28.5,16.0,FABRIC
MILLENNIUM,2890435UN,4.0,31.784,6.763,RSC-UN-42X28.5X20INCH#8,42.0,28.5,20.0,FABRIC
MILLENNIUM,2890438UN,3.0,29.361,8.21,RSC-UN-42X28.5X20INCH#8,42.0,28.5,20.0,FABRIC
MILLENNIUM,2920335UN,4.0,26.02,5.58,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,2920338UN,3.0,28.5,8.12,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,2920339UN,3.0,19.839,5.38,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,2920425UN,4.0,25.144,5.103,RSC-UN-42X28.5X20INCH#8,42.0,28.5,20.0,FABRIC
MILLENNIUM,2920435UN,4.0,26.02,5.58,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,2920438UN,3.0,28.5,8.12,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,2920439UN,3.0,19.839,5.38,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,3020414UN,12.0,18.66,1.21,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,3020423UN,6.0,24.822,3.52,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,3020435UN,4.0,23.9,5.05,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,3020438UN,3.0,24.759,7.02,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,3020439UN,3.0,20.589,5.63,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,3130408UN,12.0,26.268,1.86,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,3130414UN,12.0,19.668,1.31,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,3130416UN,4.0,34.3,7.4,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,3130417UN,4.0,34.3,7.4,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,3130423UN,6.0,26.67,3.828,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,3130435UN,4.0,26.76,5.702,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,3130438UN,3.0,26.811,7.62,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,3130466UN,4.0,31.16,6.755,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,3130467UN,4.0,31.16,6.755,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,3130508UN,12.0,26.268,1.86,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,3130514UN,12.0,19.668,1.31,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,3130516UN,4.0,34.3,7.4,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,3130517UN,4.0,34.3,7.4,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,3130523UN,6.0,26.67,3.828,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,3130535UN,4.0,26.76,5.702,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,3130538UN,3.0,26.811,7.62,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,3130566UN,4.0,31.16,6.755,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,3130567UN,4.0,31.16,6.755,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,3200514UN,12.0,18.78,1.22,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,3200518UN,3.0,35.229,9.03,RSC-UN-42X28.5X31INCH# 8,42.0,28.5,31.0,FABRIC
MILLENNIUM,3200520UN,4.0,18.06,3.59,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,3200614UN,12.0,18.78,1.22,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,3200620UN,4.0,18.06,3.59,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,3200635UN,4.0,28.48,5.6,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,3200638UN,3.0,27.891,7.27,RSC-UN 37X28.5X26INCH#8,37.0,28.5,26.0,FABRIC
MILLENNIUM,3560316UN,4.0,22.7,4.688,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,3560317UN,4.0,22.7,4.688,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,3560334UN,4.0,23.0,4.825,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,3560366UN,4.0,35.472,7.578,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,3560367UN,4.0,35.472,7.578,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,4840508UN,6.0,10.518,1.23,RSC-UN-37X28.5X8IN #8,37.0,28.5,8.0,FABRIC
MILLENNIUM,4840516UN,4.0,22.36,4.555,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,4840517UN,4.0,22.34,4.55,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,4840525UN,4.0,24.932,5.05,RSC-UN-42X28.5X20INCH#8,42.0,28.5,20.0,FABRIC
MILLENNIUM,4840534UN,6.0,30.75,4.435,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,4840548UN,4.0,34.4,7.31,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,4840549UN,4.0,34.4,7.31,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,4840408UN,6.0,10.518,1.23,RSC-UN-37X28.5X8IN #8,37.0,28.5,8.0,FABRIC
MILLENNIUM,4840416UN,4.0,22.36,4.555,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,4840417UN,4.0,22.34,4.55,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,4840425UN,4.0,24.932,5.05,RSC-UN-42X28.5X20INCH#8,42.0,28.5,20.0,FABRIC
MILLENNIUM,4840434UN,6.0,30.75,4.435,RSC-UN-37X28.5X19.5INCH#8,37.0,28.5,19.5,FABRIC
MILLENNIUM,4840448UN,4.0,34.4,7.31,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,4840449UN,4.0,34.4,7.31,RSC-UN-37X28.5X22INCH#8,37.0,28.5,22.0,FABRIC
MILLENNIUM,2770425UN,6.0,35.838,5.19,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,2770525UN,6.0,35.838,5.19,RSC-UN-37X28.5X24INCH#8,37.0,28.5,24.0,FABRIC
MILLENNIUM,2920325UN,4.0,25.144,5.103,RSC-UN-42X28.5X20INCH#8,42.0,28.5,20.0,FABRIC
MILLENNIUM,3560308UN,12.0,18.816,1.306,RSC-UN-37X28.5X8IN #8,37.0,28.5,8.0,FABRIC
MILLENNIUM,4840471UN,6.0,20.148,2.7,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,4840571UN,6.0,20.148,2.7,RSC-UN-37X28.5X18INCH#8,37.0,28.5,18.0,FABRIC
MILLENNIUM,395M477UN,4.0,0.0,0.0,TELE-UN-37X28.5X14INCH#3,37.0,28.5,14.0,FABRIC
MILLENNIUM,395S416UN,4.0,0.0,0.0,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,395S417UN,4.0,0.0,0.0,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
MILLENNIUM,395S434UN,4.0,0.0,0.0,RSC-UN-37X28.5X16INCH#8,37.0,28.5,16.0,FABRIC
